Word,Conc.M,Conc.SD
fashionmonger,2.65,1.29
formable,2.65,1.44
fret,2.65,1.65
gamey,2.65,1.44
gamut,2.65,1.37
harrassment,2.65,1.29
hurtful,2.65,1.4
hydrochloric,2.65,1.38
hysterical,2.65,1.4
illuminati,2.65,1.65
imposer,2.65,1.38
iridescently,2.65,1.41
laboratorial,2.65,1.38
lactic,2.65,1.27
lightener,2.65,1.3
limbo,2.65,1.79
logarithm,2.65,1.62
luminousness,2.65,1.44
masturbatory,2.65,1.41
minority,2.65,1.41
mishear,2.65,1.35
monochromatically,2.65,1.6
monolithic,2.65,1.4
multilingual,2.65,1.47
nimrod,2.65,1.41
noiselessly,2.65,1.53
nonperformer,2.65,1.53
outrace,2.65,1.34
outsized,2.65,1.43
ovenproof,2.65,1.07
overabundance,2.65,1.38
petrify,2.65,1.47
prenuptial,2.65,1.4
prospectus,2.65,1.82
provision,2.65,1.65
reactant,2.65,1.38
reforest,2.65,1.23
remanufacture,2.65,1.23
rental,2.65,1.38
restoration,2.65,1.29
retune,2.65,1.29
sandman,2.65,1.61
scriptural,2.65,1.52
seaming,2.65,1.5
searchable,2.65,1.19
segregation,2.65,1.35
signatory,2.65,1.44
slinking,2.65,1.34
snappy,2.65,1.37
steadiness,2.65,1.4
supercharge,2.65,1.41
swishy,2.65,1.23
switchover,2.65,1.34
thyroidal,2.65,1.41
tinge,2.65,1.11
touchiness,2.65,1.44
unbranded,2.65,1.38
undersized,2.65,1.16
unexploded,2.65,1.38
unnourished,2.65,1.29
unused,2.65,1.29
upwardly,2.65,1.26
volcanically,2.65,1.29
whisperingly,2.65,1.44
burn out,2.65,1.35
track down,2.65,1.32
accumulator,2.64,1.15
acronym,2.64,1.52
aloft,2.64,1.37
anaerobic,2.64,1.37
anecdote,2.64,1.42
annuity,2.64,1.52
aquaculture,2.64,1.38
assent,2.64,1.5
attractive,2.64,1.28
autoimmune,2.64,1.5
auxiliary,2.64,1.39
bigamy,2.64,1.35
bipolar,2.64,1.37
blubbering,2.64,1.35
bottomed,2.64,1.34
breakpoint,2.64,1.29
cakewalk,2.64,1.7
carnivorousness,2.64,1.42
cheery,2.64,1.34
closable,2.64,1.37
coachwork,2.64,1.44
cockish,2.64,1.47
coldish,2.64,1.38
collectivist,2.64,1.53
compile,2.64,1.35
complementary,2.64,1.47
consequence,2.64,1.52
contrast,2.64,1.31
couture,2.64,1.25
craftsmanship,2.64,1.32
culturist,2.64,1.22
curing,2.64,1.22
cynic,2.64,1.25
decongestive,2.64,1.15
demander,2.64,1.38
demography,2.64,1.31
demonstrational,2.64,1.35
detox,2.64,1.29
diction,2.64,1.32
digitalization,2.64,1.55
disbursement,2.64,1.62
discusser,2.64,1.22
dispersed,2.64,1.19
distributorship,2.64,1.5
downbeat,2.64,1.32
dyslexia,2.64,1.57
earthed,2.64,1.33
ecology,2.64,1.22
embryological,2.64,1.34
excuser,2.64,1.25
extracted,2.64,1.28
flamboyantly,2.64,1.13
flatulency,2.64,1.44
flexible,2.64,1.19
fluttery,2.64,1.52
gapingly,2.64,1.32
goodie,2.64,1.4
grandparental,2.64,1.44
greedy,2.64,1.37
haggard,2.64,1.22
homogenize,2.64,1.38
housebound,2.64,1.32
hypersensitiveness,2.64,1.47
identify,2.64,1.34
immersion,2.64,1.45
inclined,2.64,1.52
incremental,2.64,1.06
inebriated,2.64,1.22
intact,2.64,1.47
journalize,2.64,1.41
kilter,2.64,1.19
landowning,2.64,1.36
leaded,2.64,1.52
lethally,2.64,1.28
liquidity,2.64,1.47
liverless,2.64,1.56
loyalist,2.64,1.28
lusterless,2.64,1.38
mechanically,2.64,1.03
modulation,2.64,1.31
moneymaking,2.64,1.39
muffed,2.64,1.32
multidirectional,2.64,1.42
multipurpose,2.64,1.36
naysayer,2.64,1.34
neglecter,2.64,1.29
neurologic,2.64,1.47
nonresident,2.64,1.32
nonresidential,2.64,1.47
nonstop,2.64,1.52
odyssey,2.64,1.35
operative,2.64,1.57
ourself,2.64,1.6
overbid,2.64,1.66
overcool,2.64,1.29
overexcitement,2.64,1.5
overheads,2.64,1.35
pathless,2.64,1.4
permeability,2.64,1.63
plodding,2.64,1.32
prehistorical,2.64,1.5
primetime,2.64,1.47
priming,2.64,1.22
productive,2.64,1.37
purchasable,2.64,1.38
reacquire,2.64,1.52
recover,2.64,1.15
redress,2.64,1.52
rehabilitative,2.64,1.34
remaining,2.64,1.37
reprocess,2.64,1.31
resisting,2.64,1.13
respond,2.64,1.42
resurrect,2.64,1.47
robust,2.64,1.62
same,2.64,1.45
scam,2.64,1.35
secretively,2.64,1.32
sexy,2.64,1.6
smithereens,2.64,1.42
smoothly,2.64,1.08
solicited,2.64,1.06
spotlessness,2.64,1.58
structured,2.64,1.06
subcategory,2.64,1.62
sulfuric,2.64,1.47
superconductivity,2.64,1.08
swifter,2.64,1.57
tamer,2.64,1.45
telekinesis,2.64,1.54
tempered,2.64,1.41
touchstone,2.64,1.5
tribalism,2.64,1.39
trivia,2.64,1.47
tryout,2.64,1.38
tubbiness,2.64,1.55
uncoordinated,2.64,1.28
unoccupied,2.64,1.15
unordered,2.64,1.41
upstart,2.64,1.31
used,2.64,1.37
victimizer,2.64,1.18
weightiness,2.64,1.22
whoosh,2.64,1.47
will,2.64,1.45
winterization,2.64,1.19
withholder,2.64,1.39
case load,2.64,1.34
dispense with,2.64,1.22
ill feeling,2.64,1.6
long haul,2.64,1.13
name calling,2.64,1.47
nervous breakdown,2.64,1.37
split decision,2.64,1.42
tax shelter,2.64,1.63
apologize,2.63,1.62
approaching,2.63,1.38
birthrate,2.63,1.57
boohoo,2.63,1.57
bubonic,2.63,1.55
burden,2.63,1.33
bustled,2.63,1.18
cautiously,2.63,1.3
cavalier,2.63,1.54
churchlike,2.63,1.22
clash,2.63,1.35
cleanliness,2.63,1.28
conductive,2.63,1.15
consignment,2.63,1.28
consumable,2.63,1.47
counterpart,2.63,1.39
deflation,2.63,1.47
deflected,2.63,1.31
deposer,2.63,1.42
deterrent,2.63,1.31
diagnosis,2.63,1.31
disorganization,2.63,1.31
disrupter,2.63,1.42
dissemble,2.63,1.28
edict,2.63,1.57
elaborator,2.63,1.57
enunciate,2.63,1.5
environmental,2.63,1.33
evenly,2.63,1.5
explosiveness,2.63,1.25
extendable,2.63,1.38
extinguishable,2.63,1.22
find,2.63,1.5
forfeit,2.63,1.33
forfeiture,2.63,1.24
fortifying,2.63,1.55
fundraising,2.63,1.39
generative,2.63,1.28
generic,2.63,1.5
goddess,2.63,1.39
grassroots,2.63,1.55
handsome,2.63,1.25
hardened,2.63,1.18
harmonics,2.63,1.01
hertz,2.63,1.67
heterosexuality,2.63,1.38
hooray,2.63,1.28
horizontalness,2.63,1.21
hounding,2.63,1.38
hurry,2.63,1.38
inaugurate,2.63,1.31
influencer,2.63,1.33
insoluble,2.63,1.45
interstellar,2.63,1.35
janitorial,2.63,1.39
jumpy,2.63,1.5
keeled,2.63,1.36
libido,2.63,1.5
linguistics,2.63,1.6
localization,2.63,1.57
loophole,2.63,1.47
master,2.63,1.31
matriarchy,2.63,1.36
meteorology,2.63,1.47
millennium,2.63,1.47
mineralization,2.63,1.25
misidentify,2.63,1.11
mispronounce,2.63,1.38
monkeylike,2.63,1.24
narcissus,2.63,1.5
nationwide,2.63,1.28
noncertified,2.63,1.64
observe,2.63,1.18
oncoming,2.63,1.31
organized,2.63,1.42
outweigh,2.63,1.45
overexposed,2.63,1.21
overlabor,2.63,1.21
overtake,2.63,1.21
pamper,2.63,1.33
parasitic,2.63,1.25
pediatric,2.63,1.56
picked,2.63,1.33
playful,2.63,1.45
prequel,2.63,1.47
pronounce,2.63,1.28
quantifier,2.63,1.42
ravish,2.63,1.42
redeploy,2.63,1.36
refresh,2.63,1.42
regenerate,2.63,1.35
reimburse,2.63,1.42
rejoicing,2.63,1.57
reliever,2.63,1.21
relocation,2.63,1.39
remount,2.63,1.42
reprimand,2.63,1.33
reproductive,2.63,1.33
reversal,2.63,1.01
saved,2.63,1.16
scouting,2.63,1.39
segregationist,2.63,1.33
separable,2.63,1.43
sissy,2.63,1.45
squabble,2.63,1.18
surrender,2.63,1.52
thinktank,2.63,1.47
threaten,2.63,1.5
unbound,2.63,1.31
underexpose,2.63,1.45
undrafted,2.63,1.35
unenclosed,2.63,1.36
unmapped,2.63,1.3
unresponsive,2.63,1.36
unshipped,2.63,1.31
unstuffed,2.63,1.25
unsubscribing,2.63,1.56
upwards,2.63,1.52
wartime,2.63,1.31
wealth,2.63,1.5
worrywart,2.63,1.42
close call,2.63,1.36
community service,2.63,1.15
cool down,2.63,1.31
native language,2.63,1.52
pissed off,2.63,1.31
take root,2.63,1.33
take up,2.63,1.42
abstainer,2.62,1.47
acknowledgement,2.62,1.42
adhere,2.62,1.4
alarmist,2.62,1.47
algebraic,2.62,1.5
assistantship,2.62,1.33
astonisher,2.62,1.2
baroque,2.62,1.24
bender,2.62,1.21
bigmouthed,2.62,1.5
biogenetics,2.62,1.52
carcinogenic,2.62,1.27
catalysis,2.62,1.5
charity,2.62,1.29
choose,2.62,1.45
circumscribe,2.62,1.3
clownery,2.62,1.21
cocksucker,2.62,1.36
coherence,2.62,1.29
cohesiveness,2.62,1.24
confident,2.62,1.45
consensual,2.62,1.42
counterblast,2.62,1.31
create,2.62,1.37
decodable,2.62,1.24
decompressing,2.62,1.5
defeater,2.62,1.31
deflective,2.62,1.35
descendent,2.62,1.63
disapprover,2.62,1.21
disband,2.62,1.41
disbar,2.62,1.3
disorganizer,2.62,1.27
disproportional,2.62,1.4
drowsy,2.62,1.45
dwell,2.62,1.24
ecological,2.62,1.29
electrolytic,2.62,1.36
engrossed,2.62,1.47
equilibrium,2.62,1.33
exclude,2.62,1.24
fallout,2.62,1.47
fierce,2.62,1.24
fishable,2.62,1.17
flavorless,2.62,1.36
footsy,2.62,1.41
foreboder,2.62,1.57
forensic,2.62,1.45
foreteller,2.62,1.31
frailty,2.62,1.36
frigidness,2.62,1.4
gastroenterological,2.62,1.53
glutinous,2.62,1.58
goofy,2.62,1.1
gratifier,2.62,1.36
grouchiness,2.62,1.47
hacked,2.62,1.3
harm,2.62,1.21
heightener,2.62,1.42
hostile,2.62,1.18
hypertensive,2.62,1.45
impenetrable,2.62,0.94
induction,2.62,1.36
inextinguishable,2.62,1.37
introduce,2.62,1.36
jeer,2.62,1.56
labored,2.62,1.52
led,2.62,1.57
maternally,2.62,1.24
metamorphic,2.62,1.42
meteorological,2.62,1.42
militant,2.62,1.29
miniscule,2.62,1.47
mobilize,2.62,1.01
multiplying,2.62,1.12
mythmaker,2.62,1.41
neurobiological,2.62,1.54
oceanographic,2.62,1.38
omnivorous,2.62,1.29
opaquely,2.62,1.61
orthographic,2.62,1.69
outcast,2.62,1.27
overburden,2.62,1.5
overtreatment,2.62,1.47
paled,2.62,1.33
parching,2.62,1.27
pearlescent,2.62,1.47
permanently,2.62,1.47
permeation,2.62,1.24
photoactive,2.62,1.58
photojournalism,2.62,1.37
portable,2.62,1.45
position,2.62,1.57
preorder,2.62,1.56
procreator,2.62,1.45
quarantining,2.62,1.27
rascal,2.62,1.42
reformist,2.62,1.52
refracted,2.62,1.61
reiterated,2.62,1.33
relaxing,2.62,1.35
residential,2.62,1.33
resolver,2.62,1.47
reversed,2.62,1.31
routing,2.62,1.63
scenario,2.62,1.29
schooled,2.62,1.18
sectored,2.62,1.38
sevenfold,2.62,1.37
shaping,2.62,1.3
shipped,2.62,1.35
slowness,2.62,1.4
southern,2.62,1.29
spindled,2.62,1.38
sporty,2.62,1.12
sprawling,2.62,1.3
staffing,2.62,1.24
strained,2.62,1.24
stress,2.62,1.32
subhuman,2.62,1.36
subsection,2.62,1.12
swimmable,2.62,1.24
synchronization,2.62,1.38
tastiness,2.62,1.44
togetherness,2.62,1.15
torment,2.62,1.13
unborn,2.62,1.45
unclaimed,2.62,1.32
unmelodic,2.62,1.33
unreeled,2.62,1.56
unscrambling,2.62,1.1
upscale,2.62,1.27
upside,2.62,1.35
vapory,2.62,1.5
venomousness,2.62,1.42
void,2.62,1.36
whir,2.62,1.1
wifeless,2.62,1.54
worship,2.62,1.36
add up,2.62,1.37
chat up,2.62,1.47
economic growth,2.62,1.37
root out,2.62,1.5
advancing,2.61,1.34
aggravated,2.61,1.29
airing,2.61,1.34
ally,2.61,1.37
ascent,2.61,1.09
ballistic,2.61,1.52
boldfaced,2.61,1.37
cased,2.61,1.29
coercer,2.61,1.42
coining,2.61,1.37
conducive,2.61,1.13
confirming,2.61,1.47
corrodible,2.61,1.37
cottony,2.61,1.31
cozy,2.61,1.31
cyclically,2.61,1.42
descending,2.61,1.29
digitization,2.61,1.4
disbandment,2.61,1.34
distilling,2.61,1.1
encourage,2.61,1.34
evolution,2.61,1.4
expiration,2.61,1.23
extrusion,2.61,1.64
fine,2.61,1.47
fucker,2.61,1.45
fussy,2.61,1.42
glower,2.61,1.34
gotten,2.61,1.5
hazardousness,2.61,1.2
hers,2.61,1.4
hideous,2.61,1.29
highbred,2.61,1.37
hyperthyroidism,2.61,1.55
increase,2.61,1.57
intermittent,2.61,1.29
invigorated,2.61,1.26
lethargic,2.61,1.17
mighty,2.61,1.5
minor,2.61,1.4
misarrange,2.61,1.4
multifunctional,2.61,1.47
nautically,2.61,1.26
netherworld,2.61,1.64
noninfectious,2.61,1.5
numerate,2.61,1.47
orchestral,2.61,1.42
outsell,2.61,1.42
pledge,2.61,1.37
praise,2.61,1.37
pregnable,2.61,1.12
psychiatry,2.61,1.37
recondition,2.61,1.23
refrain,2.61,1.52
remade,2.61,1.31
rend,2.61,1.27
reschedule,2.61,1.45
salvageable,2.61,1.29
sense,2.61,1.45
sequester,2.61,1.31
settled,2.61,1.2
sexuality,2.61,1.34
shagged,2.61,1.07
simulant,2.61,1.53
solution,2.61,1.45
spastic,2.61,1.23
steerable,2.61,1.47
stoppable,2.61,1.37
stranded,2.61,1.17
streamline,2.61,1.31
stuffy,2.61,1.43
sublease,2.61,1.31
swapping,2.61,1.31
took,2.61,1.45
tradeoff,2.61,1.31
trundling,2.61,1.44
united,2.61,1.23
upturn,2.61,1.45
cash in,2.61,1.45
day shift,2.61,1.55
off guard,2.61,1.45
pass away,2.61,1.42
shrug off,2.61,1.31
acidify,2.6,1.35
acquisition,2.6,1.41
antics,2.6,1.15
backswept,2.6,1.29
boltlike,2.6,1.32
categorize,2.6,1.28
caustic,2.6,1.15
coinheritance,2.6,1.32
commemoration,2.6,1.44
complain,2.6,1.4
construct,2.6,1.19
controversialist,2.6,1.57
deadness,2.6,1.47
deselect,2.6,1.26
diddle,2.6,1.38
dream,2.6,1.52
ethnicity,2.6,1.3
exhibitory,2.6,1.15
faced,2.6,1.12
ferociousness,2.6,1.3
fluctuating,2.6,1.35
forecasting,2.6,1.45
gall,2.6,1.22
happiness,2.6,1.26
heliocentric,2.6,1.58
improvement,2.6,1.4
indict,2.6,1.32
indigestive,2.6,1.26
inflammatory,2.6,1.29
juggernaut,2.6,1.55
lamenter,2.6,1.19
larceny,2.6,1.47
late,2.6,1.41
leechlike,2.6,1.22
leverage,2.6,1.35
lightly,2.6,1.1
lightness,2.6,1.29
mediation,2.6,1.54
miniaturize,2.6,1.38
monohydrated,2.6,1.35
nongaseous,2.6,1.47
obstetrical,2.6,1.47
paranormal,2.6,1.28
phonetic,2.6,1.38
pleading,2.6,1.43
possess,2.6,1.52
poundage,2.6,1.41
propulsion,2.6,1.44
reciprocator,2.6,1.3
recommender,2.6,1.45
retrovirus,2.6,1.41
ritual,2.6,1.19
rowdy,2.6,1.16
sent,2.6,1.41
shamble,2.6,1.22
sickly,2.6,1.32
sojourner,2.6,1.47
spangled,2.6,1.19
sponsorship,2.6,1.3
squalid,2.6,1.22
sustainer,2.6,1.57
swooned,2.6,1.38
tattling,2.6,1.15
tension,2.6,1.3
totalitarian,2.6,1.68
transact,2.6,1.32
trendsetter,2.6,1.16
truncate,2.6,1.22
tunable,2.6,1.5
unmagnified,2.6,1.44
unscripted,2.6,1.38
unsexed,2.6,1.35
unsinkable,2.6,1.25
unwinding,2.6,1.38
uprightly,2.6,1.41
venture,2.6,1.48
vigil,2.6,1.22
weighting,2.6,1.61
witchlike,2.6,1.26
withdrawer,2.6,1.55
wizardry,2.6,1.41
woodenly,2.6,1.29
april fool,2.6,1.32
interest rate,2.6,1.61
quest for,2.6,1.43
reel off,2.6,1.29
tired of,2.6,1.5
watch out,2.6,1.33
abbreviate,2.59,1.53
adventure,2.59,1.42
aftertaste,2.59,1.5
aggressiveness,2.59,1.19
alert,2.59,1.55
aloha,2.59,1.64
arachnophobia,2.59,1.43
arming,2.59,1.32
axed,2.59,1.62
backtrack,2.59,1.5
bargain,2.59,1.15
beside,2.59,1.27
bestseller,2.59,1.15
biomedical,2.59,1.43
boisterous,2.59,1.22
carbonless,2.59,1.45
childrearing,2.59,1.19
collaboration,2.59,1.37
coloration,2.59,1.37
combustibility,2.59,1.31
content,2.59,1.45
converging,2.59,1.27
convulsiveness,2.59,1.34
correct,2.59,1.34
countermove,2.59,1.25
cuteness,2.59,1.28
decolonization,2.59,1.28
decompress,2.59,1.18
decorative,2.59,1.3
defeated,2.59,1.35
dexterously,2.59,1.37
disembodied,2.59,1.31
dished,2.59,1.27
disprove,2.59,1.53
distributed,2.59,1.22
ditto,2.59,1.42
dizzy,2.59,1.55
duskily,2.59,1.18
emote,2.59,1.65
encase,2.59,1.42
enroll,2.59,1.24
enunciation,2.59,1.39
equatorial,2.59,1.37
exodus,2.59,1.15
exposable,2.59,1.39
externally,2.59,1.58
extort,2.59,1.32
feeble,2.59,1.31
fertility,2.59,1.31
fervor,2.59,1.24
fixable,2.59,1.3
formulate,2.59,1.33
fretless,2.59,1.33
germproof,2.59,1.15
gleeful,2.59,1.27
handedness,2.59,1.14
hesitation,2.59,1.21
heterogeneous,2.59,1.53
hierarchy,2.59,1.34
highroad,2.59,1.5
hired,2.59,1.42
hulky,2.59,1.25
hydrothermal,2.59,0.93
impact,2.59,1.21
impeacher,2.59,1.35
induct,2.59,1.34
initialize,2.59,1.32
interfere,2.59,1.27
ironclad,2.59,1.45
journeying,2.59,1.12
luxury,2.59,1.15
manhood,2.59,1.34
marrying,2.59,1.43
micromanipulation,2.59,1.53
millennia,2.59,1.5
mineralogy,2.59,1.32
mouthy,2.59,1.39
mutilated,2.59,1.5
mystic,2.59,1.27
nearside,2.59,1.42
noir,2.59,1.62
none,2.59,1.62
nonprofit,2.59,1.47
nonstandard,2.59,1.43
occult,2.59,1.42
outhit,2.59,1.4
overpower,2.59,1.45
oxygenate,2.59,1.48
participate,2.59,1.15
paternity,2.59,1.35
patriarchy,2.59,1.25
patsy,2.59,1.42
pedophilia,2.59,1.32
persist,2.59,1.3
photographically,2.59,1.22
physic,2.59,1.67
plagiarism,2.59,1.34
plainer,2.59,1.67
plead,2.59,1.45
plural,2.59,1.64
proceeds,2.59,1.31
production,2.59,1.37
psychiatric,2.59,1.28
quakeproof,2.59,1.33
rename,2.59,1.48
request,2.59,1.6
resubmission,2.59,1.39
roger,2.59,1.37
ruin,2.59,1.22
scoreless,2.59,1.45
scorn,2.59,1.38
semimonthly,2.59,1.34
sensually,2.59,1.38
sized,2.59,1.37
slacked,2.59,1.39
sluttish,2.59,1.38
soulmate,2.59,1.67
spaciousness,2.59,1.45
spellbinder,2.59,1.42
starring,2.59,1.42
stifle,2.59,1.3
stimuli,2.59,1.55
sturdiness,2.59,1.5
subtext,2.59,1.62
superhuman,2.59,1.55
suspect,2.59,1.58
targeted,2.59,1.4
tease,2.59,1.4
temperate,2.59,1.35
toiled,2.59,1.74
tomfoolery,2.59,1.37
topic,2.59,1.3
triggered,2.59,1.21
tweaker,2.59,1.22
unaffordable,2.59,1.52
undersigned,2.59,1.5
unravel,2.59,1.47
unshielded,2.59,1.35
unsupervised,2.59,1.32
unwed,2.59,1.12
uplifted,2.59,1.15
urbanization,2.59,1.08
voodoo,2.59,1.31
walloping,2.59,1.19
weakness,2.59,1.47
wean,2.59,1.38
wearable,2.59,1.25
whiz,2.59,1.18
withdrawing,2.59,1.27
wooing,2.59,1.45
workings,2.59,1.4
yonder,2.59,1.34
cash flow,2.59,1.39
chime in,2.59,1.39
crime rate,2.59,1.35
drift apart,2.59,1.4
fade away,2.59,1.3
finish off,2.59,1.42
give up,2.59,1.01
hang out,2.59,1.15
looking towards,2.59,1.21
run down,2.59,1.27
sort out,2.59,1.25
turn down,2.59,1.45
ahem,2.58,1.45
androgyny,2.58,1.41
arraignment,2.58,1.53
astride,2.58,1.41
bioelectricity,2.58,1.25
blasphemer,2.58,1.33
brotherhood,2.58,1.21
brutally,2.58,1.33
cajoling,2.58,1.24
catalytic,2.58,1.38
chairmanship,2.58,1.45
chalklike,2.58,1.24
cheatingly,2.58,1.36
collapsibility,2.58,1.36
comatosely,2.58,1.1
commutable,2.58,1.42
concentric,2.58,1.47
congest,2.58,1.1
creatorship,2.58,1.28
damageability,2.58,1.36
dedicator,2.58,1.53
degradable,2.58,1.53
demark,2.58,1.39
disagreed,2.58,1.27
dragonish,2.58,1.3
duskiness,2.58,1.21
ejaculatory,2.58,1.32
enraged,2.58,1.47
ex,2.58,1.5
explosively,2.58,1.3
extravaganza,2.58,1.33
farthermost,2.58,1.38
forename,2.58,1.55
forenoon,2.58,1.5
fragileness,2.58,1.36
fuckup,2.58,1.61
fullness,2.58,1.24
gaudiness,2.58,1.38
genealogic,2.58,1.41
geocentric,2.58,1.44
geothermal,2.58,1.61
guardable,2.58,1.27
halftime,2.58,1.45
harassment,2.58,1.35
headmastership,2.58,1.36
homemaking,2.58,1.32
hypothyroidism,2.58,1.53
inedible,2.58,1.55
inhabitable,2.58,1.38
jumpable,2.58,1.32
kilohertz,2.58,1.5
lawlessness,2.58,1.33
legibleness,2.58,1.39
liquidly,2.58,1.27
met,2.58,1.41
monogamous,2.58,1.39
mousey,2.58,1.42
nationhood,2.58,1.35
nearness,2.58,1.47
noninvasive,2.58,1.24
nonlinear,2.58,1.5
officiate,2.58,1.5
orthopedic,2.58,1.27
overlie,2.58,1.35
overloud,2.58,1.33
override,2.58,1.26
overworked,2.58,1.47
physiotherapy,2.58,1.44
posthumous,2.58,1.5
predatory,2.58,1.1
prerecorded,2.58,1.5
protagonist,2.58,1.6
puny,2.58,1.33
redact,2.58,1.25
revealer,2.58,1.17
say,2.58,1.27
saying,2.58,1.55
seedy,2.58,1.45
session,2.58,1.39
sexed,2.58,1.33
shitty,2.58,1.39
shun,2.58,1.14
skulk,2.58,1.24
slushiness,2.58,1.14
sociopathic,2.58,1.47
staffed,2.58,1.3
stockless,2.58,1.58
synchronized,2.58,1.41
tacky,2.58,1.39
tender,2.58,1.33
tenfold,2.58,1.24
thousandfold,2.58,1.35
unbarred,2.58,1.32
unbowed,2.58,1.44
undermanned,2.58,1.18
underway,2.58,1.21
undid,2.58,1.28
unenthusiastic,2.58,1.5
unexercised,2.58,1.21
unhurried,2.58,1.47
unite,2.58,1.33
unlighted,2.58,1.38
unpalatable,2.58,1.21
unsown,2.58,1.5
wirelessly,2.58,1.21
yahoo,2.58,1.47
civil action,2.58,1.45
higher education,2.58,1.5
off duty,2.58,1.34
pass up,2.58,1.32
seed capital,2.58,1.14
advance,2.57,1.26
agitated,2.57,1.37
airproof,2.57,1.63
alibi,2.57,1.43
amuse,2.57,1.23
appearance,2.57,1.62
aquarius,2.57,1.53
baldish,2.57,1.33
bio,2.57,1.53
buster,2.57,1.45
carbonization,2.57,1.43
cataclysm,2.57,1.26
catechism,2.57,1.47
centennial,2.57,1.57
characteristics,2.57,1.35
cheerfulness,2.57,1.4
compete,2.57,1.07
